,profile_id,lat,lon,prediction
90316,5902519_77,10.13742,134.56303,3
90317,5903360_286,-23.801,165.898,7
90318,5903362_273,-37.865,-137.915,0
90319,5903366_281,-33.556,-110.673,0
90320,5903376_278,-27.717,-103.319,0
90321,5903408_227,-49.568,-106.235,4
90322,5903443_288,-20.47,-140.709,5
90323,5903572_247,-16.056,-149.769,5
90324,5903600_264,35.716,-135.178,6
90325,5903601_256,42.669,-129.207,6
90326,5903624_303,-38.606,139.253,0
90327,5903651_282,-17.856,152.846,7
90328,5903663_268,-37.947,-146.649,6
90329,5903823_233,-11.853,154.555,5
90330,5903835_243,21.455,156.485,5
90331,5903835_253,20.951,154.734,5
90332,5903870_225,-1.546,169.149,3
90333,5903895_246,-34.448,-81.47,6
90334,5903902_227,-45.561,-100.691,6
90335,5903903_217,-39.694,-100.256,6
90336,5903903_235,-39.631,-99.205,6
90337,5903905_206,-25.904,-122.073,5
90338,5903905_242,-24.878,-126.605,5
90339,5903906_218,-43.94,-141.136,6
90340,5903906_234,-43.167,-139.034,6
90341,5903959_213,-41.938,-75.039,6
90342,5903961_249,-45.517,-100.16,4
90343,5903971_214,-46.441,-165.567,6
90344,5903973_212,-42.381,-158.593,6
90345,5903990_224,-25.983,-92.233,0
90346,5904056_158,23.494,179.711,5
90347,5904057_199,22.14,-167.007,3
90348,5904109_211,-34.479,161.73,7
90349,5904149_243,-70.84398149193339,178.14876947193443,1
90350,5904149_256,-71.05263687240162,178.8747302046178,1
90351,5904180_173,-60.274,-148.035,1
90352,5904187_212,-41.059,-175.046,0
90353,5904229_247,-63.314,-97.714,1
90354,5904232_240,-46.139,-178.599,6
90355,5904261_228,-41.927,129.71,6
90356,5904267_172,-58.527,-110.02199999999999,1
90357,5904271_188,13.847,-172.354,3
90358,5904277_173,-0.316,-130.199,2
90359,5904286_178,1.615,-164.602,3
90360,5904287_159,4.848,-131.169,2
90361,5904291_170,5.178,144.283,3
90362,5904294_155,3.474,-92.868,2
90363,5904353_235,-13.16496,167.01276,5
90364,5904362_188,-11.23144,161.82076,5
90365,5904365_239,-7.43413,162.00667,5
90366,5904367_221,-1.67441,148.26314,3
90367,5904370_215,-37.84146,158.50109,7
90368,5904370_219,-39.02886,159.9574,0
90369,5904372_195,-35.33014,163.97394,0
90370,5904375_257,-44.27799,162.01247,6
90371,5904378_271,37.71187,-127.75121,6
90372,5904382_158,5.051,178.371,3
90373,5904399_155,10.871,177.365,2
90374,5904412_161,-50.978,-143.508,6
90375,5904419_167,28.785,145.877,7
90376,5904430_163,-53.82,-134.355,4
90377,5904437_162,-49.929,-169.016,6
90378,5904461_293,22.53,-146.648,3
90379,5904462_268,15.324,-169.832,3
90380,5904462_286,14.979,-170.936,3
90381,5904462_306,15.35,-175.042,3
90382,5904462_321,15.099,-174.792,3
90383,5904487_256,21.066,162.595,5
90384,5904492_154,34.326,-179.075,0
90385,5904496_276,-0.06284,-150.97311,3
90386,5904512_248,3.64159,161.15962,3
90387,5904523_271,0.33718,-171.4865,3
90388,5904528_235,-54.9189,-104.38922,4
90389,5904531_180,-0.74453,137.16389,5
90390,5904531_216,2.02473,126.45632,3
90391,5904534_189,-44.48826,-156.41875,6
90392,5904547_150,-5.74,-105.563,2
90393,5904549_158,4.738,179.818,3
90394,5904552_179,-0.02,154.473,3
90395,5904558_155,1.448,-166.839,3
90396,5904586_128,4.322,-156.022,3
90397,5904598_211,-62.217,-156.382,1
90398,5904599_184,-51.931,-152.712,6
90399,5904599_191,-51.429,-151.156,6
90400,5904600_291,-6.125,-124.725,3
90401,5904607_108,-37.504,-146.554,0
90402,5904611_138,-38.457,-175.051,0
90403,5904616_147,-33.007,-162.702,0
90404,5904622_103,-26.963,-155.45,7
90405,5904626_123,-11.546,-141.222,5
90406,5904627_116,-18.143,-141.791,5
90407,5904631_106,-27.741,-174.417,7
90408,5904640_104,-28.347,-141.559,7
90409,5904640_113,-28.88,-143.095,7
90410,5904676_110,-56.656,135.159,1
90411,5904685_54,-40.037,-102.528,6
90412,5904714_143,2.788,-161.46,3
90413,5904717_95,10.902,171.872,3
90414,5904718_94,6.923,-159.745,3
90415,5904726_102,3.001,-146.617,2
90416,5904732_89,5.557,-136.806,2
90417,5904736_98,-3.585,157.708,3
90418,5904762_102,10.812,-124.935,2
90419,5904762_94,11.09,-123.165,0
90420,5904765_74,-49.293,-166.251,6
90421,5904767_93,-63.76594304949319,-135.10425450846165,1
90422,5904778_72,7.998,-141.523,2
90423,5904779_152,11.664,-122.987,2
90424,5904800_80,-37.033,132.169,6
90425,5904806_83,-55.193,170.961,4
90426,5904841_65,-42.92,-99.769,6
90427,5904850_185,-33.715,-114.395,0
90428,5904853_153,6.444,-102.268,0
90429,5904853_207,6.357,-100.225,2
90430,5904858_52,-73.74781493792936,-147.2452640477348,1
90431,5904862_113,9.129,-179.598,2
90432,5904862_95,9.08,-177.886,2
90433,5904867_90,44.906,-164.295,4
90434,5904868_96,43.562,-158.588,4
90435,5904881_200,-63.562,-101.827,1
90436,5904881_202,-62.56,-99.969,1
90437,5904883_177,-56.255,-124.68099999999998,4
90438,5904890_150,-35.052,130.278,0
90439,5904908_167,4.114,171.693,3
90440,5904909_163,16.526,141.871,5
90441,5904912_176,14.332,167.681,3
90442,5904933_152,15.879,153.86,5
90443,5904934_168,20.85,165.307,5
90444,5904946_75,-1.974,-149.416,3
90445,5904987_62,-70.99996919893846,-171.60819561775827,1
90446,5904992_109,30.081,-157.23,2
90447,5904998_105,-53.402,133.407,1
90448,5905000_104,-58.887,148.838,1
90449,5905002_113,-50.662,-173.996,6
90450,5905024_97,-48.305,163.111,6
90451,5905028_95,-52.576,148.523,4
90452,5905033_99,-60.512,-116.769,1
90453,5905034_92,-62.335,-126.309,1
90454,5905041_102,-21.788,164.8065,7
90455,5905041_91,-20.7593,164.002,7
90456,5905047_121,21.132,-159.331,3
90457,5905057_123,25.02,-127.937,0
90458,5905059_71,22.51,-172.119,3
90459,5905060_86,21.213,169.285,5
90460,5905060_87,21.097,169.389,5
90461,5905067_75,13.395,-104.721,2
90462,5905109_33,-34.483,-115.944,0
90463,5905111_89,-32.926,-118.506,0
90464,5905112_97,-30.146,-107.091,0
90465,5905124_48,-33.998,-88.506,6
90466,5905125_49,-32.083,-86.465,0
90467,5905125_58,-30.594,-88.024,0
90468,5905140_47,8.332,-131.023,2
90469,5905151_28,-23.338,-90.544,0
90470,5905183_86,-39.965,140.705,0
90471,5905183_88,-40.66,140.204,0
90472,5905188_103,-49.483,153.019,6
90473,5905189_83,-37.507,136.005,0
90474,5905202_32,-40.0284,-179.1067,0
90475,5905226_20,21.076,152.706,5
90476,5905235_47D,-26.33413,-156.77091,7
90477,5905236_56,-35.38071,169.27162,0
90478,5905236_73,-35.96487,168.75389,7
90479,5905247_59,-39.43522,-158.7945,6
90480,5905250_71,-50.78762,-134.53487,6
90481,5905251_50,-43.76042,-141.85505,6
90482,5905256_34,-20.29289,-124.21106,5
90483,5905261_54,-20.48742,-140.28858,5
90484,5905263_60,-27.55636,-159.4222,7
90485,5905272_22,19.87665,-148.62588,3
90486,5905275_36,13.36313,-158.21951,2
90487,5905277_39,7.46832,-172.62797,3
90488,5905284_55,47.286,170.801,4
90489,5905296_40,3.18,-175.454,3
90490,5905300_60,22.371,-123.254,0
90491,5905303_52,3.007,-163.671,3
90492,5905313_14,1.809,-118.132,2
90493,5905315_39,2.241,176.097,3
90494,5905319_64,-46.345,-137.161,6
90495,5905321_62,-42.876,-115.986,6
90496,5905324_44,-23.524,-101.517,3
90497,5905329_26,-44.175,-145.694,6
90498,5905333_70,-48.665,-139.512,6
90499,5905344_43,-21.821,-134.249,5
90500,5905350_28,-42.606,-164.121,6
90501,5905353_58,-44.047,-137.248,6
90502,5905395_104,-48.1869,141.7256,6
90503,5905395_81,-47.8501,141.4203,6
90504,5905400_33,-37.8542,157.3728,0
90505,5905407_6,-13.0633,162.9341,5
90506,5905408_10,-14.4522,156.1255,5
90507,5905408_16,-14.9818,156.8308,5
90508,5905413_2,-26.166122,171.065521,7
90509,5905638_13,-68.0160142180175,174.11237268419296,1
90510,5905645_1,-25.966,158.91,7
90511,5905650_18,-17.784,-158.27,5
90512,5905667_18,-0.083,172.877,3
90513,5905668_5,1.908,-178.895,3
90514,5905677_55,-58.10131,-170.89701,1
90515,5905680_49,-60.28331,-152.29152,1
90516,5905685_36,-18.00774,-165.61994,5
90517,5905689_22,-13.24224,-130.30094,5
90518,5905689_7,-12.74927,-129.74602,5
90519,5905696_26,-8.4636,-123.57344,3
90520,5905700_40,-8.2602,-131.81272,3
90521,5905722_43,-11.14796,165.8325,5
90522,5905728_24,-3.008,173.361,3
90523,5905729_43,12.99,-155.245,2
90524,5905732_4,19.014,-136.882,3
90525,5905733_9,15.326,146.796,3
90526,5905737_50,3.85,159.584,3
90527,5905739_33D,22.83847,-158.98173,3
90528,5905740_23D,12.18733,-153.04993,2
90529,5905762_48D,-30.47111,-168.17587,0
90530,5905764_35,-22.76646,-168.1122,7
90531,5905782_30,-53.8268,-173.817,4
90532,5905787_30D,-55.82879,-179.55996,4
90533,5905963_8,-8.605,-125.044,3
90534,5905967_31,-13.365,-112.509,3
90535,5905967_37,-12.634,-112.029,3
90536,5905971_10,0.49,-174.496,3
90537,5905971_28,-0.07,-176.377,3
90538,5905973_32,-3.418,177.6,3
90539,5905974_45,3.382,-157.832,3
90540,5905989_111,50.491,-143.683,4
90541,5905989_132,50.275,-144.122,4
90542,5906014_18,2.939,-141.052,2
90543,5906016_20,19.949,-128.393,2
90544,5906102_8,-3.363,-137.704,2
90545,5906103_10,-4.074,-137.574,2
90546,6901575_294,-47.761225,133.660455,6
90547,6901746_218,-5.863466666666667,130.48751833333333,2
90548,6901746_323,-3.7519716666666665,130.36084833333334,3
90549,6901746_326,-3.7863083333333334,130.39935,3
90550,6901746_395,-4.806878333333334,130.87942833333332,2
90551,6901747_97,-4.270571666666667,130.99707666666666,3
90552,6902665_186,-9.534,-81.43200000000002,0
90553,6902809_58,-4.133,-87.32999999999998,0
90554,6902917_9,2.1035866666666667,-99.48995166666667,2
90555,6903208_76,-50.61904480000001,-160.9992048,6
90556,6903211_81,-58.43963,-157.97974166666665,1
90557,6903254_16,-56.91096,-174.45196833333333,4
90558,7900066_237,-62.895,-107.651,1
90559,7900209_130,-66.7,-169.0,1
90560,7900216_145,-55.5451,-86.05332,4
90561,7900304_115,-48.42149,-102.75788,4
90562,7900390_171,-48.268,-147.314,6
90563,7900611_93,-63.38,171.155,1
90564,7900622_62,-60.437,150.917,1
90565,7900625_32,-67.498,173.675,1
90566,7900626_55,-64.803,-170.46,1
90567,7900628_8,-66.851,-164.057,1
90568,7900668_122,-55.93187,-114.07429,4
90569,7900675_119,-63.85646,-113.20783,1
90570,7900680_30,-59.7471,-168.84081,1
90571,7900684_42,-66.90108,171.29157,1
90572,7900690_5,-65.92298,178.12236,1
90573,7900794_18,-64.4,-171.7,1
90574,1900978_321,-53.104,-122.783,4
90575,1900978_329,-50.324,-115.895,4
90576,1901153_288,-52.866,159.397,6
90577,1901168_272,-57.638,137.793,1
90578,2901345_279,-37.442,136.615,6
90579,2901350_237,-49.966,-169.316,6
90580,2901763_86,24.693,133.618,7
90581,2901764_112,19.385,138.267,5
90582,2901765_113,20.19,137.723,5
90583,2902115_207,-53.40608666666667,156.636765,4
90584,2902524_161,22.3522,143.5754,5
90585,2902562_190,17.227,126.742,5
90586,2902598_155,24.643,-169.22,3
90587,2902607_145,12.498,127.56,3
90588,2902703_188,16.817,127.229,5
90589,2902703_78,15.635,130.38,5
90590,2902707_73,9.575,128.755,2
90591,2902719_66,20.032,137.955,5
90592,2902724_44,17.175,131.624,5
90593,2902727_131,20.79,130.166,7
90594,2902728_100,16.388,134.284,5
90595,2902738_50,3.541,126.514,2
90596,2902741_30,-57.343,176.433,4
90597,2902747_3,21.384,145.988,5
90598,2902982_148,20.608,138.988,5
90599,2902985_136,24.191,142.059,7
90600,2902987_146,25.385,137.096,7
90601,2902992_91,39.66,155.274,6
90602,2902993_116,32.858,161.171,7
90603,2902994_91,25.023,152.739,7
90604,2902998_56,30.639,134.669,7
90605,2903185_115,22.39,123.408,7
90606,2903193_112,28.93,134.745,7
90607,2903194_109,34.54,171.138,0
90608,2903194_133,36.022,175.826,0
90609,2903195_103,23.522,137.133,7
90610,2903196_84,29.189,133.246,7
90611,2903199_117,33.936,147.707,5
90612,2903200_93,39.46,159.904,6
90613,2903201_152,31.338,144.492,7
90614,2903203_67,32.646,165.277,2
90615,2903204_66,22.401,156.877,7
90616,2903206_397,36.26,-169.608,0
90617,2903207_131,42.623,173.562,6
90618,2903208_52,43.154,171.922,4
90619,2903208_67,41.946,176.093,6
90620,2903215_33,34.214,150.467,0
90621,2903215_54,33.997,150.076,2
90622,2903216_54,34.214,158.048,0
90623,2903220_28,40.268,143.852,4
90624,2903338_15,28.125,134.708,7
90625,2903339_38,29.098,133.488,7
90626,2903340_18,35.508,144.584,7
90627,2903353_2,47.211,159.993,4
90628,2903354_128,47.217,157.033,1
90629,2903355_13,32.455,169.927,7
90630,2903355_15,33.403,168.999,7
90631,2903371_3,29.517,136.034,7
90632,3900740_319,6.139,-77.893,2
90633,3900742_342,8.352,-101.503,2
90634,3901046_171,-26.61342,-73.32054,6
90635,3901127_245,-38.43158,-95.85914,6
90636,3901149_224,-1.714,-106.499,0
90637,3901152_190,-0.868,-100.255,2
90638,3901164_286,1.53391,-96.67857,0
90639,3901176_190,5.155,-90.173,0
90640,3901178_193,6.222,-93.599,0
90641,3901184_167,-7.09,-88.725,0
90642,3901186_155,-4.099,-104.461,0
90643,3901193_139,-5.846,-94.788,2
90644,3901194_152,-5.195,-101.093,2
90645,3901202_114,2.089,-102.226,2
90646,3901203_129,2.321,-109.538,0
90647,3901209_128,-6.17286,-117.92847,3
90648,3901257_67,-18.657,-71.755,0
90649,3901259_82,-18.642,-71.215,0
90650,3901266_201,-3.37819,-86.54284,0
90651,3901266_230,-2.59362,-87.08846,0
90652,3901271_75,-22.22048,-77.83181,0
90653,3901279_86,-40.978,-80.917,6
90654,3901285_71,-21.863,-73.523,0
90655,3901288_50,-46.362,-77.958,6
90656,3901295_89,-42.781,-105.703,6
90657,3901302_26,5.124,-94.027,2
90658,3901302_46,5.156,-93.464,2
90659,3901470_61,-33.18525,-77.0677,6
90660,3901471_37,-47.43735,-124.87588,4
90661,3901472_44,-44.82954,-119.21307,6
90662,3901476_36,-46.38818,-92.11338,4
90663,3901480_55,-41.9639,-83.8427,6
90664,3901481_69,-41.09899,-76.36729,6
90665,3901531_120,12.940161666666667,-110.96919666666666,2
90666,3901790_65,-21.78183,-91.7157,0
90667,3901808_172,-11.19134,-79.71338,0
90668,3901810_90,-18.02925,-80.07951,0
90669,3901812_46,-11.64151,-85.32345,0
90670,3901814_155,-13.22818,-100.94841,3
90671,3901815_111,-14.69773,-92.88914,0
90672,3901837_24,-29.03531,-75.53838,0
90673,3902141_37,-22.58191,-84.50467,0
90674,3902142_386,-17.78926,-84.08334,0
90675,3902142_443,-18.45183,-83.95787,0
90676,3902142_467,-18.74709,-83.67748,0
90677,3902388_27,-17.911,-120.349,5
90678,4901054_262,49.523,-143.821,4
90679,4901238_303,54.304,175.127,4
90680,4901245_301,52.986,-176.016,4
90681,4901247_320,43.505,-139.271,6
90682,4901253_324,39.778,-134.457,6
90683,4901263_280,49.59,176.946,4
90684,4901432_268,28.21,-163.437,2
90685,4901435_239,44.139,-150.482,4
90686,4901437_260,37.19,-151.863,6
90687,4901438_234,20.474,-135.185,2
90688,4901439_230,33.912,-170.896,0
90689,4901439_237,34.516,-171.809,0
90690,4901492_248,18.221,-150.986,3
90691,4901493_229,20.179,164.258,5
90692,4901543_213,33.39,-140.385,0
90693,4901551_195,22.869,-128.496,2
90694,4901568_147,-1.404,-107.376,0
90695,4901584_168,-54.42544,-82.89135,4
90696,4901742_178,48.87995529174805,-140.0702362060547,4
90697,4901768_158,46.93706512451172,-129.92689514160156,4
90698,4902080_114,31.042,-151.514,0
90699,4902089_122,60.537,173.968,1
90700,4902141_227,32.057,-136.563,0
90701,4902253_225,43.125,-141.576,4
90702,4902301_94,2.45,-119.04,2
90703,4902302_128,8.117,-131.385,2
90704,4902307_115,52.29,-163.171,4
90705,4902307_75,50.326,-166.284,4
90706,4902312_121,55.989,176.171,4
90707,4902320_72,39.87664,-126.50853,6
90708,4902327_31,22.35378,-120.58244,2
90709,4902327_68,22.39535,-122.91182,2
90710,4902333_51,14.88886,-123.07919,2
90711,4902370_102,28.34,-175.841,2
90712,4902370_99,28.277,-176.201,2
90713,4902371_127,39.426,-140.83,6
90714,4902372_48,45.807,-171.388,4
90715,4902376_66,48.364,-156.41,4
90716,4902403_91,46.98604202270508,-135.6331329345703,4
90717,4902411_90,50.79010772705078,-131.83392333984375,4
90718,4902417_58,47.88419723510742,-136.7977294921875,4
90719,4902435_29,49.896873474121094,-129.15904235839844,4
90720,4902435_31,49.90067672729492,-128.8396759033203,4
90721,4902491_1,52.05918502807617,-138.1177520751953,4
90722,4902891_73,36.819,-165.491,0
90723,4902905_80,18.32,-109.366,2
90724,4902933_40,36.737,-129.779,6
90725,4902935_68,26.338,-149.307,2
90726,4902996_42,46.739,-150.68,4
90727,4902997_39,39.042,-161.225,6
90728,4903000_9,9.107,-171.322,2
90729,4903011_35,35.32079,-123.76905,6
90730,4903013_20,28.76786,-127.40557,0
90731,4903014_21,28.0096,-132.97445,0
90732,4903015_16,40.39915,-136.20335,6
90733,4903027_29,7.034,148.71,3
90734,4903027_42,7.839,147.696,3
90735,4903030_21,38.444,-151.604,6
90736,4903031_40,34.731,-146.361,0
90737,4903174_25,22.405,-148.351,5
90738,4903181_18,22.711,-110.851,0
90739,4903181_31,21.992,-110.357,0
90740,4903182_13,24.789,-114.094,0
90741,4903182_17,24.397,-114.565,0
90742,4903185_30,27.664,-116.283,0
90743,4903209_9,29.586,-165.615,2
90744,5901275_422,-14.616,171.65,5
90745,5901301_406,14.438,-141.049,3
90746,5901386_431,-9.636,165.702,5
90747,5901391_427,-11.595,-173.934,5
90748,5901475_375,32.921,-141.177,0
90749,5901475_379,32.884,-140.7,0
90750,5901862_351,23.558,160.067,7
90751,5902138_343,9.084,-143.559,2
90752,5902154_365,13.855,154.21,5
90753,5902213_333,10.873,-130.81,0
90754,5902230_325,25.714,-137.384,2
90755,5902233_349,-11.596,-154.547,5
90756,5902237_342,11.323,-170.685,2
90757,5902245_316,-7.011,173.197,5
90758,5902340_179,-42.08742,-172.62254,0
90759,5902349_143,-53.94258,174.00474,4
90760,5902374_163,-47.0187,160.7518,6
90761,5902378_132,-32.04363,154.90138,7
90762,5902378_154,-31.91746,155.11302,7
90763,5902393_110,-29.23719,-176.45864,0
90764,5902395_124,-27.52496,-170.27244,7
90765,5902400_131,-34.82476,-149.2,0
90766,5902406_134,-38.24937,-139.31264,6
90767,5902412_122,-26.89385,-146.93581,7
90768,5902415_101,-22.22656,-145.92755,5
90769,5902424_123,-9.17346,-147.27498,5
90770,5902425_109,-12.59508,-149.80791,5
90771,5902436_114,-31.14648,-174.97768,0
90772,5902467_80,-33.43597,166.59963,7
90773,5902468_77,-50.82236,143.53617,6
90774,5902473_118,-32.23517,-157.16904,0
90775,5902473_79,-29.3357,-157.26459,0
90776,5902477_94,-37.03062,-172.61196,0
90777,5902479_74D,-29.4849,-170.86661,0
90778,5902506_101,-45.07643,135.05295,6
90779,5902511_94,17.33626,-173.9089,3
90780,5902513_109,13.28666,150.7467,3
90781,5902515_67,14.01002,161.07009,3
90782,5902517_85,13.73245,146.96691,3
90783,5902519_103,10.68575,136.12384,3
90784,5902519_92,11.21578,134.78126,2
90785,5902520_82D,-41.39053,129.72413,6
90786,5902529_51D,-32.86907,-157.95203,0
90787,5903352_308,-17.833,-178.416,5
90788,5903366_273,-32.666,-110.041,0
90789,5903408_230,-49.562,-104.766,4
90790,5903410_281,-15.946,-106.989,3
90791,5903416_285,-19.689,-150.554,5
90792,5903426_250,-14.0,-131.504,5
90793,5903467_277,18.159,-148.166,3
90794,5903552_270,31.553,-171.207,0
90795,5903569_252,-18.991,-154.113,5
90796,5903576_244,-15.796,-124.331,5
90797,5903591_259,-12.807,-145.814,5
90798,5903595_262,35.372,-141.53,6
90799,5903602_262,32.711,-140.829,0
90800,5903672_288,-57.114,-84.334,4
90801,5903805_224,24.397,176.608,5
90802,5903822_227,6.528,-176.918,3
90803,5903825_221,-5.751,-166.275,5
90804,5903830_257,29.092,-162.25,2
90805,5903874_240,-0.575,145.673,3
90806,5903896_242,-40.782,-81.612,6
90807,5903897_207,-40.086,-132.811,6
90808,5903897_240,-37.827,-132.051,6
90809,5903898_210,-43.843,-127.643,6
90810,5903899_203,-43.104,-153.316,6
90811,5903899_233,-41.175,-154.471,6
90812,5903929_281,-63.358,-99.87299999999999,1
90813,5903938_248,-65.157,-107.155,1
90814,5903960_215,-51.48,-172.581,6
90815,5903960_224,-50.693,-162.855,6
90816,5903964_237,-38.678,-115.603,6
90817,5904051_218,6.119,130.298,3
90818,5904052_222,-0.47,149.089,3
90819,5904054_203,48.042,158.307,1
90820,5904056_157,23.386,179.898,7
90821,5904058_162,6.775,166.636,2
90822,5904116_199,-18.723,167.774,5
90823,5904129_194,-41.221,-163.975,6
90824,5904157_292,-66.335,-157.079,1
90825,5904180_162,-61.492035463298514,-147.03664863948993,1
90826,5904183_157,-70.5289073179775,-168.05674132030333,1
90827,5904186_219,-54.805,-104.292,4
90828,5904187_221,-40.087,-175.702,0
90829,5904194_218,-66.25785,-102.85317,1
90830,5904228_239,-53.719,-101.02300000000002,4
90831,5904233_222,-48.648,-109.77100000000002,4
90832,5904254_212,-11.781,147.934,7
90833,5904256_182,-39.563,164.933,0
90834,5904266_188,-51.218,-156.583,4
90835,5904277_196,-0.976,-137.678,2
90836,5904279_142,2.918,170.935,3
90837,5904284_142,4.859,-161.524,3
90838,5904284_174,3.59,-171.673,3
90839,5904332_216,-23.39655,162.64369,7
90840,5904344_233,-14.41433,174.73964,5
90841,5904351_200,-11.75582,-159.68221,5
90842,5904353_237,-13.03353,167.06482,5
90843,5904356_188,-9.45083,-175.78209,5
90844,5904356_208,-10.51623,-176.94145,5
90845,5904360_192,-13.22732,-175.55604,5
90846,5904361_213,-6.92774,171.48306,5
90847,5904367_215,-1.70542,149.09106,5
90848,5904368_198,-52.04711,153.19497,6
90849,5904368_199,-51.97145,154.6539,6
90850,5904381_151,6.863,173.224,2
90851,5904383_148,-13.219,-148.904,5
90852,5904399_179,11.679,173.113,3
90853,5904400_150,14.068,162.62,3
90854,5904404_187,-3.212,175.762,3
90855,5904412_173,-49.508,-137.038,6
90856,5904418_147,-43.416,148.992,0
90857,5904425_143,-60.712,177.946,1
90858,5904435_156,-45.145,176.707,6
90859,5904458_296,44.341,-131.255,6
90860,5904458_327,44.656,-132.191,4
90861,5904460_292,14.571,175.548,3
90862,5904460_309,15.545,175.148,3
90863,5904462_334,14.412,-174.367,3
90864,5904492_142,37.116,179.394,0
90865,5904496_265,0.19062,-142.555,2
90866,5904499_227,-0.56303,-147.31067,3
90867,5904502_228,-1.7082,-153.87835,3
90868,5904506_247,0.81729,-171.95086,3
90869,5904513_261,-1.37488,-152.10145,3
90870,5904521_269,-3.56594,146.04868,3
90871,5904528_239,-56.52671,-102.72082,4
90872,5904532_190,-6.44051,153.25773,5
90873,5904547_167,-4.726,-107.762,2
90874,5904559_153,2.853,172.743,3
90875,5904573_145,3.657,-158.176,3
90876,5904585_125,3.16,-147.638,3
90877,5904585_148,2.852,-146.135,2
90878,5904591_122,-20.052,-111.163,5
90879,5904593_102,-28.526,-76.056,0
90880,5904593_99,-28.622,-76.244,0
90881,5904596_172,-58.859,-175.461,1
90882,5904598_184,-62.836,-167.271,1
90883,5904612_146,-14.988,-144.309,5
90884,5904613_141,-28.077,-177.626,7
90885,5904623_100,-12.443,-146.543,5
90886,5904633_113,-17.952,-139.281,5
90887,5904633_122,-19.43,-142.681,5
90888,5904645_107,-24.379,-175.915,7
90889,5904645_111,-26.479,-177.122,0
90890,5904651_121,-31.192,177.443,7
90891,5904654_116,-21.427,-179.089,7
90892,5904668_118,9.298,-131.944,2
90893,5904674_106,-36.757,-177.213,0
90894,5904674_97,-37.131,-176.049,0
90895,5904688_97,-58.692,171.685,1
90896,5904697_152,5.553,172.253,3
90897,5904702_127,25.826,-168.079,3
90898,5904718_116,5.753,-158.086,3
90899,5904725_4,-4.842,-152.371,3
90900,5904761_94,-44.458,-135.911,6
90901,5904775_88,9.994,-124.893,0
90902,5904782_104,6.768,-118.558,2
90903,5904784_109,9.241,-131.82,2
90904,5904787_108,5.238,-149.383,3
90905,5904787_82,5.371,-139.595,3
90906,5904794_97,-45.044,132.172,6
90907,5904803_63,-50.347,-179.49,4
90908,5904803_67,-50.638,179.151,4
90909,5904849_168,-7.055,-106.705,2
90910,5904852_123,-24.451,-104.241,0
90911,5904852_187,-23.361,-102.073,0
90912,5904863_114,0.624,173.273,3
90913,5904881_201,-62.838,-101.04599999999999,1
90914,5904884_195,-47.69,-141.614,6
90915,5904890_155,-34.992,130.845,0
90916,5904912_150,16.041,174.587,3
90917,5904919_155,-50.598,-163.016,6
90918,5904920_131,-52.362,-137.489,4
90919,5904934_174,20.907,165.06,5
90920,5904935_149,21.421,148.479,5
90921,5904935_153,22.101,148.492,5
90922,5904936_134,12.051,160.501,3
90923,5904946_74,-1.929,-149.998,3
90924,5904973_57,-6.9,-141.323,3
90925,5904975_49,11.321,-113.387,2
90926,5904975_87,12.057,-109.979,2
90927,5904977_73,26.921,-151.05,0
90928,5904978_52,50.051,172.432,4
90929,5904978_62,49.694,172.51,1
90930,5904999_95,-52.799,-167.168,6
90931,5905000_94,-60.932,146.918,1
90932,5905029_129,-51.119,140.077,4
90933,5905032_113,-59.159,-101.57900000000001,4
90934,5905036_114,-49.561,-144.668,6
90935,5905050_78,7.135,163.685,2
90936,5905054_69,13.357,168.044,3
90937,5905079_61,-56.493,-86.484,4
90938,5905100_65,-65.014,163.983,1
90939,5905104_49,-32.869,-136.444,0
90940,5905105_55,-35.637,-73.288,6
90941,5905111_135,-32.2,-122.416,0
90942,5905112_106,-30.094,-107.84,0
90943,5905112_82,-29.991,-105.965,0
90944,5905114_43,-31.405,-148.217,0
90945,5905114_66,-32.02,-149.431,0
90946,5905117_58,-32.443,-122.103,0
90947,5905118_41,-33.046,-115.935,0
90948,5905118_76,-32.237,-114.969,0
90949,5905122_47,-32.586,-95.473,0
90950,5905128_64,-30.169,165.061,7
90951,5905129_61,-28.65,155.435,7
90952,5905161_38D,-31.51994,-153.45213,0
90953,5905191_77,-43.5495,132.2347,6
90954,5905195_80,-33.873,128.6356,0
90955,5905207_74,-20.3805,155.7923,7
90956,5905216_30,-50.708,134.101,4
90957,5905221_135,15.17,135.795,5
90958,5905222_30,15.305,-161.525,3
90959,5905247_50,-40.22755,-158.89965,6
90960,5905248_37,-45.31734,-153.59864,6
90961,5905248_61,-46.30057,-156.5941,6
90962,5905268_35D,-57.6487,138.42926,1
90963,5905268_52D,-57.89928,139.69157,1
90964,5905272_26,20.18027,-149.25101,2
90965,5905273_61,16.58973,-148.79561,3
90966,5905274_52,16.06262,-168.98723,3
90967,5905284_57,47.279,170.111,1
90968,5905292_72,-4.393,-115.127,2
90969,5905295_35,-2.497,-168.051,3
90970,5905298_70,-3.219,179.975,5
90971,5905299_29,2.853,172.381,3
90972,5905314_18,-0.656,153.624,3
90973,5905317_47,-23.099,-110.46,5
90974,5905319_28,-47.038,-141.404,6
90975,5905321_24,-41.742,-117.879,6
90976,5905323_23,-27.996,-78.078,0
90977,5905323_45,-28.073,-76.876,0
90978,5905323_59,-28.631,-77.705,0
